container_code,season,year,site,functional_group,common_name,species_name,spp_code,replicate_number,SL_cm,TL_cm,WT_g,fate_c_r,DO%,DO_mg,Temp_C,Salinity_ppt,Depth_m,conductivity,Drift_gal,lat.,long.,time in,time out
FIMS_807,Dry,2026,TS9,,Hardhead Silverside,,,,,5.8,1.57,c,76,4.9,28.3,36.9,1.5,55771,3,25.18046,-80.49004,9:53,9:59
FIMS_807,Dry,2026,TS9,,Hardhead Silverside,,,,,5.8,1.69,c,76,4.9,28.3,36.9,1.5,55771,3,25.18046,-80.49004,9:53,9:59
FIMS_807,Dry,2026,TS9,,Hardhead Silverside,,,,,5.1,1.08,c,76,4.9,28.3,36.9,1.5,55771,3,25.18046,-80.49004,9:53,9:59
FIMS_807,Dry,2026,TS9,,Hardhead Silverside,,,,,5.5,1.37,c,76,4.9,28.3,36.9,1.5,55771,3,25.18046,-80.49004,9:53,9:59
FIMS_807,Dry,2026,TS9,,Hardhead Silverside,,,,,5.5,1.42,c,76,4.9,28.3,36.9,1.5,55771,3,25.18046,-80.49004,9:53,9:59
FIMS_807,Dry,2026,TS9,,Hardhead Silverside,,,,,5.6,1.41,c,76,4.9,28.3,36.9,1.5,55771,3,25.18046,-80.49004,9:53,9:59
FIMS_807,Dry,2026,TS9,,Hardhead Silverside,,,,,5.6,1.46,c,76,4.9,28.3,36.9,1.5,55771,3,25.18046,-80.49004,9:53,9:59
FIMS_807,Dry,2026,TS9,,Hardhead Silverside,,,,,4.9,0.9,c,76,4.9,28.3,36.9,1.5,55771,3,25.18046,-80.49004,9:53,9:59
FIMS_807,Dry,2026,TS9,,Hardhead Silverside,,,,,5.5,1.52,c,76,4.9,28.3,36.9,1.5,55771,3,25.18046,-80.49004,9:53,9:59
FIMS_807,Dry,2026,TS9,,Hardhead Silverside,,,,,5.1,1.1,c,76,4.9,28.3,36.9,1.5,55771,3,25.18046,-80.49004,9:53,9:59
FIMS_807,Dry,2026,TS9,,Hardhead Silverside,,,,,5.2,1.19,c,76,4.9,28.3,36.9,1.5,55771,3,25.18046,-80.49004,9:53,9:59
FIMS_807,Dry,2026,TS9,,Hardhead Silverside,,,,,5.8,1.8,c,76,4.9,28.3,36.9,1.5,55771,3,25.18046,-80.49004,9:53,9:59
FIMS_807,Dry,2026,TS9,,Hardhead Silverside,,,,,5.8,1.63,c,76,4.9,28.3,36.9,1.5,55771,3,25.18046,-80.49004,9:53,9:59
FIMS_807,Dry,2026,TS9,,Hardhead Silverside,,,,,5,1.02,c,76,4.9,28.3,36.9,1.5,55771,3,25.18046,-80.49004,9:53,9:59
FIMS_807,Dry,2026,TS9,,Hardhead Silverside,,,,,4.8,0.93,c,76,4.9,28.3,36.9,1.5,55771,3,25.18046,-80.49004,9:53,9:59
FIMS_807,Dry,2026,TS9,,Hardhead Silverside,,,,,5.4,1.24,c,76,4.9,28.3,36.9,1.5,55771,3,25.18046,-80.49004,9:53,9:59
FIMS_807,Dry,2026,TS9,,Hardhead Silverside,,,,,5.7,1.47,c,76,4.9,28.3,36.9,1.5,55771,3,25.18046,-80.49004,9:53,9:59
FIMS_807,Dry,2026,TS9,,Hardhead Silverside,,,,,4.9,0.9,c,76,4.9,28.3,36.9,1.5,55771,3,25.18046,-80.49004,9:53,9:59
FIMS_807,Dry,2026,TS9,,Hardhead Silverside,,,,,5.6,1.42,c,76,4.9,28.3,36.9,1.5,55771,3,25.18046,-80.49004,9:53,9:59
FIMS_807,Dry,2026,TS9,,Hardhead Silverside,,,,,4.5,0.66,c,76,4.9,28.3,36.9,1.5,55771,3,25.18046,-80.49004,9:53,9:59
FIMS_807,Dry,2026,TS9,,Hardhead Silverside,,,,,5.5,1.35,c,76,4.9,28.3,36.9,1.5,55771,3,25.18046,-80.49004,9:53,9:59
FIMS_807,Dry,2026,TS9,,Hardhead Silverside,,,,,5.2,1.19,c,76,4.9,28.3,36.9,1.5,55771,3,25.18046,-80.49004,9:53,9:59
FIMS_807,Dry,2026,TS9,,Hardhead Silverside,,,,,5.9,1.63,c,76,4.9,28.3,36.9,1.5,55771,3,25.18046,-80.49004,9:53,9:59
FIMS_807,Dry,2026,TS9,,Hardhead Silverside,,,,,6.2,2,c,76,4.9,28.3,36.9,1.5,55771,3,25.18046,-80.49004,9:53,9:59
FIMS_807,Dry,2026,TS9,,Hardhead Silverside,,,,,4.8,0.84,c,76,4.9,28.3,36.9,1.5,55771,3,25.18046,-80.49004,9:53,9:59
FIMS_807,Dry,2026,TS9,,Hardhead Silverside,,,,,5,0.97,c,76,4.9,28.3,36.9,1.5,55771,3,25.18046,-80.49004,9:53,9:59
FIMS_807,Dry,2026,TS9,,Hardhead Silverside,,,,,5.5,1.34,c,76,4.9,28.3,36.9,1.5,55771,3,25.18046,-80.49004,9:53,9:59
FIMS_807,Dry,2026,TS9,,Hardhead Silverside,,,,,5.2,1.09,c,76,4.9,28.3,36.9,1.5,55771,3,25.18046,-80.49004,9:53,9:59
FIMS_807,Dry,2026,TS9,,Hardhead Silverside,,,,,5.8,1.43,c,76,4.9,28.3,36.9,1.5,55771,3,25.18046,-80.49004,9:53,9:59
FIMS_807,Dry,2026,TS9,,Hardhead Silverside,,,,,5.2,1.18,c,76,4.9,28.3,36.9,1.5,55771,3,25.18046,-80.49004,9:53,9:59
FIMS_807,Dry,2026,TS9,,Hardhead Silverside,,,,,6.1,2.16,c,76,4.9,28.3,36.9,1.5,55771,3,25.18046,-80.49004,9:53,9:59
FIMS_807,Dry,2026,TS9,,Snapping Shrimp,,,,,2.3,0.13,c,76,4.9,28.3,36.9,1.5,55771,3,25.18046,-80.49004,9:53,9:59
FIMS_807,Dry,2026,TS9,,Grass Shrimp,,,,,1.5,0.04,c,76,4.9,28.3,36.9,1.5,55771,3,25.18046,-80.49004,9:53,9:59
FIMS_807,Dry,2026,TS9,,Grass Shrimp,,,,,1.5,0.03,c,76,4.9,28.3,36.9,1.5,55771,3,25.18046,-80.49004,9:53,9:59
FIMS_807,Dry,2026,TS9,,Grass Shrimp,,,,,1.5,0.04,c,76,4.9,28.3,36.9,1.5,55771,3,25.18046,-80.49004,9:53,9:59
FIMS_807,Dry,2026,TS9,,Clown Goby,,,,,4.3,0.42,c,76,4.9,28.3,36.9,1.5,55771,3,25.18046,-80.49004,9:53,9:59
FIMS_807,Dry,2026,TS9,,Clown Goby,,,,,3,0.14,c,76,4.9,28.3,36.9,1.5,55771,3,25.18046,-80.49004,9:53,9:59
FIMS_807,Dry,2026,TS9,,Clown Goby,,,,,2.5,0.1,c,76,4.9,28.3,36.9,1.5,55771,3,25.18046,-80.49004,9:53,9:59
FIMS_807,Dry,2026,TS9,,Sheepshead Minnow,,,,,2.9,0.4,c,76,4.9,28.3,36.9,1.5,55771,3,25.18046,-80.49004,9:53,9:59
FIMS_807,Dry,2026,TS9,,Sheepshead Minnow,,,,,2,0.11,c,76,4.9,28.3,36.9,1.5,55771,3,25.18046,-80.49004,9:53,9:59
FIMS_807,Dry,2026,TS9,,Sheepshead Minnow,,,,,2.1,0.1,c,76,4.9,28.3,36.9,1.5,55771,3,25.18046,-80.49004,9:53,9:59
FIMS_807,Dry,2026,TS9,,Sheepshead Minnow,,,,,2.5,0.25,c,76,4.9,28.3,36.9,1.5,55771,3,25.18046,-80.49004,9:53,9:59
FIMS_807,Dry,2026,TS9,,Tidewater Mojarra,,,,,4,0.59,c,76,4.9,28.3,36.9,1.5,55771,3,25.18046,-80.49004,9:53,9:59
FIMS_807,Dry,2026,TS9,,Tidewater Mojarra,,,,,2.8,0.15,c,76,4.9,28.3,36.9,1.5,55771,3,25.18046,-80.49004,9:53,9:59
FIMS_807,Dry,2026,TS9,,Tidewater Mojarra,,,,,2.7,0.19,c,76,4.9,28.3,36.9,1.5,55771,3,25.18046,-80.49004,9:53,9:59
FIMS_807,Dry,2026,TS9,,Hardhead Silverside (n=1752), including the n=40 listed,,,,,,c,76,4.9,28.3,36.9,1.5,55771,3,25.18046,-80.49004,9:53,9:59
FIMS_808,Dry,2026,TS9,,Redfin Needlefish,,,,,16.1,5.03,c,72,4.9,28.3,36.9,1.5,55771,3,25.18046,-80.49004,9:53,9:59
FIMS_808,Dry,2026,TS9,,Redfin Needlefish,,,,,14.2,3.54,c,72,4.6,28.4,37,1,55812,6,25.18052,-80.48879,10:45,10:51
FIMS_808,Dry,2026,TS9,,Gulf Toadfish,,,,,5.7,2.62,c,72,4.6,28.4,37,1,55812,6,25.18052,-80.48879,10:45,10:51
FIMS_808,Dry,2026,TS9,,Gulf Toadfish,,,,,1.5,0.04,c,72,4.6,28.4,37,1,55812,6,25.18052,-80.48879,10:45,10:51
FIMS_808,Dry,2026,TS9,,Blenny spp.,,,,,5,1.21,c,72,4.6,28.4,37,1,55812,6,25.18052,-80.48879,10:45,10:51
FIMS_808,Dry,2026,TS9,,Sheepshead Minnow,,,,,2.4,0.21,c,72,4.6,28.4,37,1,55812,6,25.18052,-80.48879,10:45,10:51
FIMS_808,Dry,2026,TS9,,Dwarf Seahorse,,,,,2,0.03,c,72,4.6,28.4,37,1,55812,6,25.18052,-80.48879,10:45,10:51
FIMS_808,Dry,2026,TS9,,Dwarf Seahorse,,,,,2,0.04,c,72,4.6,28.4,37,1,55812,6,25.18052,-80.48879,10:45,10:51
FIMS_808,Dry,2026,TS9,,Dwarf Seahorse,,,,,2.3,0.05,c,72,4.6,28.4,37,1,55812,6,25.18052,-80.48879,10:45,10:51
FIMS_808,Dry,2026,TS9,,Gulf Pipefish,,,,,8,0.23,c,72,4.6,28.4,37,1,55812,6,25.18052,-80.48879,10:45,10:51
FIMS_808,Dry,2026,TS9,,Gulf Pipefish,,,,,7.9,0.21,c,72,4.6,28.4,37,1,55812,6,25.18052,-80.48879,10:45,10:51
FIMS_808,Dry,2026,TS9,,Gulf Pipefish,,,,,5.3,0.07,c,72,4.6,28.4,37,1,55812,6,25.18052,-80.48879,10:45,10:51
FIMS_808,Dry,2026,TS9,,Gulf Pipefish,,,,,3.8,0.02,c,72,4.6,28.4,37,1,55812,6,25.18052,-80.48879,10:45,10:51
FIMS_808,Dry,2026,TS9,,Mud Crab,,,,,1.5,1.26,c,72,4.6,28.4,37,1,55812,6,25.18052,-80.48879,10:45,10:51
FIMS_808,Dry,2026,TS9,,Mud Crab (w/ eggs),,,,,1,0.37,c,72,4.6,28.4,37,1,55812,6,25.18052,-80.48879,10:45,10:51
FIMS_808,Dry,2026,TS9,,Mud Crab,,,,,0.8,0.15,c,72,4.6,28.4,37,1,55812,6,25.18052,-80.48879,10:45,10:51
FIMS_808,Dry,2026,TS9,,Rainwater Killifish,,,,,4.5,1.14,c,72,4.6,28.4,37,1,55812,6,25.18052,-80.48879,10:45,10:51
FIMS_808,Dry,2026,TS9,,Rainwater Killifish,,,,,3.2,0.43,c,72,4.6,28.4,37,1,55812,6,25.18052,-80.48879,10:45,10:51
FIMS_808,Dry,2026,TS9,,Rainwater Killifish,,,,,3,0.32,c,72,4.6,28.4,37,1,55812,6,25.18052,-80.48879,10:45,10:51
FIMS_808,Dry,2026,TS9,,Rainwater Killifish,,,,,2.6,0.18,c,72,4.6,28.4,37,1,55812,6,25.18052,-80.48879,10:45,10:51
FIMS_808,Dry,2026,TS9,,Rainwater Killifish,,,,,1,0.01,c,72,4.6,28.4,37,1,55812,6,25.18052,-80.48879,10:45,10:51
FIMS_808,Dry,2026,TS9,,Code Goby,,,,,3,0.35,c,72,4.6,28.4,37,1,55812,6,25.18052,-80.48879,10:45,10:51
FIMS_808,Dry,2026,TS9,,Code Goby,,,,,2.4,0.14,c,72,4.6,28.4,37,1,55812,6,25.18052,-80.48879,10:45,10:51
FIMS_808,Dry,2026,TS9,,Hardhead Silverside,  ,,,,5.1,1.08,c,72,4.6,28.4,37,1,55812,6,25.18052,-80.48879,10:45,10:51
FIMS_808,Dry,2026,TS9,,Hardhead Silverside,,,,,5.2,1.03,c,72,4.6,28.4,37,1,55812,6,25.18052,-80.48879,10:45,10:51
FIMS_808,Dry,2026,TS9,,Hardhead Silverside,,,,,5.3,1.15,c,72,4.6,28.4,37,1,55812,6,25.18052,-80.48879,10:45,10:51
FIMS_808,Dry,2026,TS9,,Hardhead Silverside,,,,,5.4,1.21,c,72,4.6,28.4,37,1,55812,6,25.18052,-80.48879,10:45,10:51
FIMS_808,Dry,2026,TS9,,Hardhead Silverside,,,,,5.5,1.26,c,72,4.6,28.4,37,1,55812,6,25.18052,-80.48879,10:45,10:51
FIMS_808,Dry,2026,TS9,,Hardhead Silverside,,,,,4.2,0.55,c,72,4.6,28.4,37,1,55812,6,25.18052,-80.48879,10:45,10:51
FIMS_808,Dry,2026,TS9,,Hardhead Silverside,,,,,5,1.04,c,72,4.6,28.4,37,1,55812,6,25.18052,-80.48879,10:45,10:51
FIMS_808,Dry,2026,TS9,,Hardhead Silverside,,,,,4.8,0.81,c,72,4.6,28.4,37,1,55812,6,25.18052,-80.48879,10:45,10:51
FIMS_808,Dry,2026,TS9,,Hardhead Silverside,,,,,5.5,1.3,c,72,4.6,28.4,37,1,55812,6,25.18052,-80.48879,10:45,10:51
FIMS_808,Dry,2026,TS9,,Hardhead Silverside,,,,,5,1,c,72,4.6,28.4,37,1,55812,6,25.18052,-80.48879,10:45,10:51
FIMS_808,Dry,2026,TS9,,Hardhead Silverside,,,,,5.3,1.2,c,72,4.6,28.4,37,1,55812,6,25.18052,-80.48879,10:45,10:51
FIMS_808,Dry,2026,TS9,,Hardhead Silverside,,,,,5.4,1.2,c,72,4.6,28.4,37,1,55812,6,25.18052,-80.48879,10:45,10:51
FIMS_808,Dry,2026,TS9,,Hardhead Silverside,,,,,5.7,1.54,c,72,4.6,28.4,37,1,55812,6,25.18052,-80.48879,10:45,10:51
FIMS_808,Dry,2026,TS9,,Hardhead Silverside,,,,,4.9,0.93,c,72,4.6,28.4,37,1,55812,6,25.18052,-80.48879,10:45,10:51
FIMS_808,Dry,2026,TS9,,Hardhead Silverside,,,,,5,0.96,c,72,4.6,28.4,37,1,55812,6,25.18052,-80.48879,10:45,10:51
FIMS_808,Dry,2026,TS9,,Hardhead Silverside,,,,,4.9,0.85,c,72,4.6,28.4,37,1,55812,6,25.18052,-80.48879,10:45,10:51
FIMS_808,Dry,2026,TS9,,Hardhead Silverside,,,,,5.3,1.06,c,72,4.6,28.4,37,1,55812,6,25.18052,-80.48879,10:45,10:51
FIMS_808,Dry,2026,TS9,,Hardhead Silverside,,,,,5.7,1.43,c,72,4.6,28.4,37,1,55812,6,25.18052,-80.48879,10:45,10:51
FIMS_808,Dry,2026,TS9,,Hardhead Silverside,,,,,5.1,1.08,c,72,4.6,28.4,37,1,55812,6,25.18052,-80.48879,10:45,10:51
FIMS_808,Dry,2026,TS9,,Hardhead Silverside,,,,,5.1,1.1,c,72,4.6,28.4,37,1,55812,6,25.18052,-80.48879,10:45,10:51
FIMS_808,Dry,2026,TS9,,Hardhead Silverside,,,,,5.7,1.45,c,72,4.6,28.4,37,1,55812,6,25.18052,-80.48879,10:45,10:51
FIMS_808,Dry,2026,TS9,,Hardhead Silverside,,,,,5.5,1.38,c,72,4.6,28.4,37,1,55812,6,25.18052,-80.48879,10:45,10:51
FIMS_808,Dry,2026,TS9,,Hardhead Silverside,,,,,5.2,1.12,c,72,4.6,28.4,37,1,55812,6,25.18052,-80.48879,10:45,10:51
FIMS_808,Dry,2026,TS9,,Hardhead Silverside,,,,,5,0.95,c,72,4.6,28.4,37,1,55812,6,25.18052,-80.48879,10:45,10:51
FIMS_808,Dry,2026,TS9,,Hardhead Silverside,,,,,5.2,1.24,c,72,4.6,28.4,37,1,55812,6,25.18052,-80.48879,10:45,10:51
FIMS_808,Dry,2026,TS9,,Hardhead Silverside,,,,,4.7,0.73,c,72,4.6,28.4,37,1,55812,6,25.18052,-80.48879,10:45,10:51
FIMS_808,Dry,2026,TS9,,Hardhead Silverside,,,,,5.6,1.4,c,72,4.6,28.4,37,1,55812,6,25.18052,-80.48879,10:45,10:51
FIMS_808,Dry,2026,TS9,,Hardhead Silverside,,,,,4.6,0.73,c,72,4.6,28.4,37,1,55812,6,25.18052,-80.48879,10:45,10:51
FIMS_808,Dry,2026,TS9,,Hardhead Silverside,,,,,5.2,0.99,c,72,4.6,28.4,37,1,55812,6,25.18052,-80.48879,10:45,10:51
FIMS_808,Dry,2026,TS9,,Hardhead Silverside,,,,,5.3,1.02,c,72,4.6,28.4,37,1,55812,6,25.18052,-80.48879,10:45,10:51
FIMS_808,Dry,2026,TS9,,Hardhead Silverside,,,,,5.6,1.43,c,72,4.6,28.4,37,1,55812,6,25.18052,-80.48879,10:45,10:51
FIMS_808,Dry,2026,TS9,,Hardhead Silverside,,,,,5,0.92,c,72,4.6,28.4,37,1,55812,6,25.18052,-80.48879,10:45,10:51
FIMS_808,Dry,2026,TS9,,Hardhead Silverside,,,,,5.4,1.2,c,72,4.6,28.4,37,1,55812,6,25.18052,-80.48879,10:45,10:51
FIMS_808,Dry,2026,TS9,,Hardhead Silverside,,,,,5.1,1.04,c,72,4.6,28.4,37,1,55812,6,25.18052,-80.48879,10:45,10:51
FIMS_808,Dry,2026,TS9,,Hardhead Silverside,,,,,5.3,1.16,c,72,4.6,28.4,37,1,55812,6,25.18052,-80.48879,10:45,10:51
FIMS_808,Dry,2026,TS9,,Hardhead Silverside,,,,,5.2,1.1,c,72,4.6,28.4,37,1,55812,6,25.18052,-80.48879,10:45,10:51
FIMS_808,Dry,2026,TS9,,Hardhead Silverside,,,,,5.4,1.33,c,72,4.6,28.4,37,1,55812,6,25.18052,-80.48879,10:45,10:51
FIMS_808,Dry,2026,TS9,,Hardhead Silverside,,,,,5.4,1.19,c,72,4.6,28.4,37,1,55812,6,25.18052,-80.48879,10:45,10:51
FIMS_808,Dry,2026,TS9,,Hardhead Silverside,,,,,5.2,1.06,c,72,4.6,28.4,37,1,55812,6,25.18052,-80.48879,10:45,10:51
FIMS_808,Dry,2026,TS9,,Hardhead Silverside,,,,,4.8,0.86,c,72,4.6,28.4,37,1,55812,6,25.18052,-80.48879,10:45,10:51
FIMS_808,Dry,2026,TS9,,Hardhead Silverside (n=566), including the n=40 listed,,,,,,c,72,4.6,28.4,37,1,55812,6,25.18052,-80.48879,10:45,10:51
FIMS_808,Dry,2026,TS9,,Inland Silverside,,,,,8,2.08,c,72,4.6,28.4,37,1,55812,6,25.18052,-80.48879,10:45,10:51
FIMS_808,Dry,2026,TS9,,Inland Silverside,,,,,8.7,3.13,c,72,4.6,28.4,37,1,55812,6,25.18052,-80.48879,10:45,10:51
FIMS_808,Dry,2026,TS9,,Inland Silverside,,,,,8.6,2.6,c,72,4.6,28.4,37,1,55812,6,25.18052,-80.48879,10:45,10:51
FIMS_808,Dry,2026,TS9,,Inland Silverside,,,,,8.3,2.37,c,72,4.6,28.4,37,1,55812,6,25.18052,-80.48879,10:45,10:51
FIMS_808,Dry,2026,TS9,,Inland Silverside,,,,,7.8,2.16,c,72,4.6,28.4,37,1,55812,6,25.18052,-80.48879,10:45,10:51
FIMS_808,Dry,2026,TS9,,Inland Silverside,,,,,8.5,2.58,c,72,4.6,28.4,37,1,55812,6,25.18052,-80.48879,10:45,10:51
FIMS_808,Dry,2026,TS9,,Inland Silverside,,,,,8.4,2.41,c,72,4.6,28.4,37,1,55812,6,25.18052,-80.48879,10:45,10:51
FIMS_808,Dry,2026,TS9,,Inland Silverside,,,,,8.3,2.47,c,72,4.6,28.4,37,1,55812,6,25.18052,-80.48879,10:45,10:51
FIMS_808,Dry,2026,TS9,,Inland Silverside,,,,,7.9,2.05,c,72,4.6,28.4,37,1,55812,6,25.18052,-80.48879,10:45,10:51
FIMS_808,Dry,2026,TS9,,Inland Silverside,,,,,8.3,2.47,c,72,4.6,28.4,37,1,55812,6,25.18052,-80.48879,10:45,10:51
FIMS_808,Dry,2026,TS9,,Inland Silverside,,,,,7.7,1.88,c,72,4.6,28.4,37,1,55812,6,25.18052,-80.48879,10:45,10:51
FIMS_808,Dry,2026,TS9,,Inland Silverside,,,,,8.3,2.25,c,72,4.6,28.4,37,1,55812,6,25.18052,-80.48879,10:45,10:51
FIMS_808,Dry,2026,TS9,,Tidewater Mojarra,,,,,7.2,4.5,c,72,4.6,28.4,37,1,55812,6,25.18052,-80.48879,10:45,10:51
FIMS_808,Dry,2026,TS9,,Tidewater Mojarra,,,,,7,4.13,c,72,4.6,28.4,37,1,55812,6,25.18052,-80.48879,10:45,10:51
FIMS_808,Dry,2026,TS9,,Tidewater Mojarra,,,,,5.9,2.12,c,72,4.6,28.4,37,1,55812,6,25.18052,-80.48879,10:45,10:51
FIMS_808,Dry,2026,TS9,,Tidewater Mojarra,,,,,5.5,1.59,c,72,4.6,28.4,37,1,55812,6,25.18052,-80.48879,10:45,10:51
FIMS_808,Dry,2026,TS9,,Tidewater Mojarra,,,,,10.2,13.64,c,72,4.6,28.4,37,1,55812,6,25.18052,-80.48879,10:45,10:51
FIMS_808,Dry,2026,TS9,,Tidewater Mojarra,,,,,10.1,13.1,c,72,4.6,28.4,37,1,55812,6,25.18052,-80.48879,10:45,10:51
FIMS_808,Dry,2026,TS9,,Tidewater Mojarra,,,,,10.3,13.67,c,72,4.6,28.4,37,1,55812,6,25.18052,-80.48879,10:45,10:51
FIMS_808,Dry,2026,TS9,,Tidewater Mojarra,,,,,10,13.34,c,72,4.6,28.4,37,1,55812,6,25.18052,-80.48879,10:45,10:51
FIMS_808,Dry,2026,TS9,,Tidewater Mojarra,,,,,11,18.49,c,72,4.6,28.4,37,1,55812,6,25.18052,-80.48879,10:45,10:51
FIMS_808,Dry,2026,TS9,,Tidewater Mojarra,,,,,9.5,10.7,c,72,4.6,28.4,37,1,55812,6,25.18052,-80.48879,10:45,10:51
FIMS_808,Dry,2026,TS9,,Tidewater Mojarra,,,,,10.3,13.62,c,72,4.6,28.4,37,1,55812,6,25.18052,-80.48879,10:45,10:51
FIMS_808,Dry,2026,TS9,,Tidewater Mojarra,,,,,9.5,11.42,c,72,4.6,28.4,37,1,55812,6,25.18052,-80.48879,10:45,10:51
FIMS_808,Dry,2026,TS9,,Tidewater Mojarra,,,,,8.7,9.22,c,72,4.6,28.4,37,1,55812,6,25.18052,-80.48879,10:45,10:51
FIMS_808,Dry,2026,TS9,,Tidewater Mojarra,,,,,10.6,14.45,c,72,4.6,28.4,37,1,55812,6,25.18052,-80.48879,10:45,10:51
FIMS_808,Dry,2026,TS9,,Tidewater Mojarra,,,,,9.2,10.5,c,72,4.6,28.4,37,1,55812,6,25.18052,-80.48879,10:45,10:51
FIMS_808,Dry,2026,TS9,,Tidewater Mojarra,,,,,9,9.79,c,72,4.6,28.4,37,1,55812,6,25.18052,-80.48879,10:45,10:51
FIMS_808,Dry,2026,TS9,,Tidewater Mojarra,,,,,8.5,7.33,c,72,4.6,28.4,37,1,55812,6,25.18052,-80.48879,10:45,10:51
FIMS_808,Dry,2026,TS9,,Tidewater Mojarra,,,,,8.2,6.46,c,72,4.6,28.4,37,1,55812,6,25.18052,-80.48879,10:45,10:51
FIMS_808,Dry,2026,TS9,,Tidewater Mojarra,,,,,8.6,7.53,c,72,4.6,28.4,37,1,55812,6,25.18052,-80.48879,10:45,10:51
FIMS_808,Dry,2026,TS9,,Tidewater Mojarra,,,,,8.3,6.87,c,72,4.6,28.4,37,1,55812,6,25.18052,-80.48879,10:45,10:51
FIMS_808,Dry,2026,TS9,,Tidewater Mojarra,,,,,9.1,10.34,c,72,4.6,28.4,37,1,55812,6,25.18052,-80.48879,10:45,10:51
FIMS_808,Dry,2026,TS9,,Tidewater Mojarra,,,,,8.2,7.13,c,72,4.6,28.4,37,1,55812,6,25.18052,-80.48879,10:45,10:51
FIMS_808,Dry,2026,TS9,,Tidewater Mojarra,,,,,6.7,3.81,c,72,4.6,28.4,37,1,55812,6,25.18052,-80.48879,10:45,10:51
FIMS_808,Dry,2026,TS9,,Tidewater Mojarra,,,,,7.7,5.5,c,72,4.6,28.4,37,1,55812,6,25.18052,-80.48879,10:45,10:51
FIMS_808,Dry,2026,TS9,,Grass Shrimp,,,,,1.5,0.04,c,72,4.6,28.4,37,1,55812,6,25.18052,-80.48879,10:45,10:51
FIMS_808,Dry,2026,TS9,,Grass Shrimp,,,,,1.4,0.04,c,72,4.6,28.4,37,1,55812,6,25.18052,-80.48879,10:45,10:51
FIMS_808,Dry,2026,TS9,,Grass Shrimp,,,,,1.5,0.04,c,72,4.6,28.4,37,1,55812,6,25.18052,-80.48879,10:45,10:51
FIMS_808,Dry,2026,TS9,,Grass Shrimp,,,,,1.4,0.03,c,72,4.6,28.4,37,1,55812,6,25.18052,-80.48879,10:45,10:51
FIMS_808,Dry,2026,TS9,,Grass Shrimp,,,,,1.3,0.02,c,72,4.6,28.4,37,1,55812,6,25.18052,-80.48879,10:45,10:51
FIMS_808,Dry,2026,TS9,,Grass Shrimp,,,,,1.5,0.03,c,72,4.6,28.4,37,1,55812,6,25.18052,-80.48879,10:45,10:51
FIMS_808,Dry,2026,TS9,,Grass Shrimp,,,,,1.6,0.06,c,72,4.6,28.4,37,1,55812,6,25.18052,-80.48879,10:45,10:51
FIMS_808,Dry,2026,TS9,,Grass Shrimp,,,,,1.4,0.03,c,72,4.6,28.4,37,1,55812,6,25.18052,-80.48879,10:45,10:51
FIMS_808,Dry,2026,TS9,,Grass Shrimp,,,,,1.6,0.05,c,72,4.6,28.4,37,1,55812,6,25.18052,-80.48879,10:45,10:51
FIMS_808,Dry,2026,TS9,,Grass Shrimp,,,,,1.7,0.06,c,72,4.6,28.4,37,1,55812,6,25.18052,-80.48879,10:45,10:51
FIMS_808,Dry,2026,TS9,,Grass Shrimp,,,,,1.3,0.02,c,72,4.6,28.4,37,1,55812,6,25.18052,-80.48879,10:45,10:51
FIMS_808,Dry,2026,TS9,,Grass Shrimp,,,,,1.5,0.04,c,72,4.6,28.4,37,1,55812,6,25.18052,-80.48879,10:45,10:51
FIMS_808,Dry,2026,TS9,,Grass Shrimp,,,,,1.5,0.05,c,72,4.6,28.4,37,1,55812,6,25.18052,-80.48879,10:45,10:51
FIMS_808,Dry,2026,TS9,,Grass Shrimp,,,,,1.5,0.05,c,72,4.6,28.4,37,1,55812,6,25.18052,-80.48879,10:45,10:51
FIMS_808,Dry,2026,TS9,,Grass Shrimp,,,,,1.5,0.05,c,72,4.6,28.4,37,1,55812,6,25.18052,-80.48879,10:45,10:51
FIMS_808,Dry,2026,TS9,,Grass Shrimp,,,,,1.4,0.02,c,72,4.6,28.4,37,1,55812,6,25.18052,-80.48879,10:45,10:51
FIMS_808,Dry,2026,TS9,,Grass Shrimp,,,,,1.4,0.03,c,72,4.6,28.4,37,1,55812,6,25.18052,-80.48879,10:45,10:51
FIMS_808,Dry,2026,TS9,,Grass Shrimp,,,,,1.5,0.05,c,72,4.6,28.4,37,1,55812,6,25.18052,-80.48879,10:45,10:51
FIMS_808,Dry,2026,TS9,,Grass Shrimp,,,,,1.1,0.01,c,72,4.6,28.4,37,1,55812,6,25.18052,-80.48879,10:45,10:51
FIMS_808,Dry,2026,TS9,,Grass Shrimp,,,,,1.3,0.03,c,72,4.6,28.4,37,1,55812,6,25.18052,-80.48879,10:45,10:51
FIMS_808,Dry,2026,TS9,,Grass Shrimp,,,,,1.5,0.04,c,72,4.6,28.4,37,1,55812,6,25.18052,-80.48879,10:45,10:51
FIMS_808,Dry,2026,TS9,,Grass Shrimp,,,,,1.4,0.2,c,72,4.6,28.4,37,1,55812,6,25.18052,-80.48879,10:45,10:51
FIMS_808,Dry,2026,TS9,,Grass Shrimp,,,,,1.4,0.04,c,72,4.6,28.4,37,1,55812,6,25.18052,-80.48879,10:45,10:51
FIMS_808,Dry,2026,TS9,,Grass Shrimp,,,,,1.5,0.03,c,72,4.6,28.4,37,1,55812,6,25.18052,-80.48879,10:45,10:51
